file: Tile_001-001-000000_0-000.s0001_e01.tif; corr: 0; position: (0.0, 433.661728233742); grid: (0, 0);
file: Tile_001-031-000000_0-000.s0001_e01.tif; corr: 0; position: (110641.93849813764, 138.38329850056743); grid: (30, 0);
file: Tile_001-032-000000_0-000.s0001_e01.tif; corr: 0; position: (114341.28120855219, 128.5829633551184); grid: (31, 0);
file: Tile_001-033-000000_0-000.s0001_e01.tif; corr: 0; position: (118042.4865024098, 118.30110639974191); grid: (32, 0);
file: Tile_001-034-000000_0-000.s0001_e01.tif; corr: 0; position: (121748.34771458444, 108.21674942097161); grid: (33, 0);
file: Tile_001-035-000000_0-000.s0001_e01.tif; corr: 0; position: (125446.54020971514, 99.40960159526094); grid: (34, 0);
file: Tile_001-036-000000_0-000.s0001_e01.tif; corr: 0; position: (129140.61482471594, 88.34362976772809); grid: (35, 0);
file: Tile_001-037-000000_0-000.s0001_e01.tif; corr: 0; position: (132836.36438708007, 73.91588482538009); grid: (36, 0);
file: Tile_001-038-000000_0-000.s0001_e01.tif; corr: 0; position: (136524.46991591417, 63.65054202214287); grid: (37, 0);
file: Tile_001-039-000000_0-000.s0001_e01.tif; corr: 0; position: (140210.0292050591, 51.15846490349213); grid: (38, 0);
file: Tile_001-040-000000_0-000.s0001_e01.tif; corr: 0; position: (143893.0583275315, 39.642644190211286); grid: (39, 0);
file: Tile_001-041-000000_0-000.s0001_e01.tif; corr: 0; position: (147573.51178486494, 29.842405734607382); grid: (40, 0);
file: Tile_001-042-000000_0-000.s0001_e01.tif; corr: 0; position: (151250.471413364, 19.625340286671417); grid: (41, 0);
file: Tile_001-043-000000_0-000.s0001_e01.tif; corr: 0; position: (154929.34696363518, 11.073639098054628); grid: (42, 0);
file: Tile_001-044-000000_0-000.s0001_e01.tif; corr: 0; position: (158609.85538452835, 0.0); grid: (43, 0);
file: Tile_002-001-000000_0-000.s0001_e01.tif; corr: 0; position: (20.758096743476926, 4103.018105886301); grid: (0, 1);
file: Tile_002-002-000000_0-000.s0001_e01.tif; corr: 0; position: (3710.2507037454343, 4095.3584856967263); grid: (1, 1);
file: Tile_002-003-000000_0-000.s0001_e01.tif; corr: 0; position: (7399.141397888365, 4084.1119906239965); grid: (2, 1);
file: Tile_002-004-000000_0-000.s0001_e01.tif; corr: 0; position: (11085.475817131286, 4076.6271407215363); grid: (3, 1);
file: Tile_002-005-000000_0-000.s0001_e01.tif; corr: 0; position: (14770.847344385576, 4066.3317171371227); grid: (4, 1);
file: Tile_002-006-000000_0-000.s0001_e01.tif; corr: 0; position: (18456.084468557005, 4060.337638771497); grid: (5, 1);
file: Tile_002-007-000000_0-000.s0001_e01.tif; corr: 0; position: (22146.04165856319, 4050.786085480542); grid: (6, 1);
file: Tile_002-008-000000_0-000.s0001_e01.tif; corr: 0; position: (25846.115790601965, 4038.14020909157); grid: (7, 1);
file: Tile_002-009-000000_0-000.s0001_e01.tif; corr: 0; position: (29544.174812514364, 4027.8506872554917); grid: (8, 1);
file: Tile_002-010-000000_0-000.s0001_e01.tif; corr: 0; position: (33242.494255835714, 4020.518059530431); grid: (9, 1);
file: Tile_002-011-000000_0-000.s0001_e01.tif; corr: 0; position: (36940.89483857009, 4010.021804701386); grid: (10, 1);
file: Tile_002-012-000000_0-000.s0001_e01.tif; corr: 0; position: (40629.8324560138, 3997.228505930422); grid: (11, 1);
file: Tile_002-013-000000_0-000.s0001_e01.tif; corr: 0; position: (44319.23905207077, 3982.4832556125966); grid: (12, 1);
file: Tile_002-014-000000_0-000.s0001_e01.tif; corr: 0; position: (48011.0380418376, 3974.865883997257); grid: (13, 1);
file: Tile_002-015-000000_0-000.s0001_e01.tif; corr: 0; position: (51694.12158671877, 3962.9244685149833); grid: (14, 1);
file: Tile_002-016-000000_0-000.s0001_e01.tif; corr: 0; position: (55366.289941020135, 3951.0585895034183); grid: (15, 1);
file: Tile_002-017-000000_0-000.s0001_e01.tif; corr: 0; position: (59047.59809471376, 3942.254329208872); grid: (16, 1);
file: Tile_002-018-000000_0-000.s0001_e01.tif; corr: 0; position: (62727.17382314638, 3933.3971876012847); grid: (17, 1);
file: Tile_002-019-000000_0-000.s0001_e01.tif; corr: 0; position: (66402.92205460666, 3924.4132231052454); grid: (18, 1);
file: Tile_002-020-000000_0-000.s0001_e01.tif; corr: 0; position: (70083.49733868823, 3914.3460763584044); grid: (19, 1);
file: Tile_002-021-000000_0-000.s0001_e01.tif; corr: 0; position: (73770.50907297427, 3905.3627834411855); grid: (20, 1);
file: Tile_002-022-000000_0-000.s0001_e01.tif; corr: 0; position: (77460.4753796605, 3898.215514803438); grid: (21, 1);
file: Tile_002-023-000000_0-000.s0001_e01.tif; corr: 0; position: (81144.56703569926, 3888.9325276739974); grid: (22, 1);
file: Tile_002-024-000000_0-000.s0001_e01.tif; corr: 0; position: (84824.46054810315, 3881.3381358293464); grid: (23, 1);
file: Tile_002-025-000000_0-000.s0001_e01.tif; corr: 0; position: (88508.54080293298, 3870.529344969934); grid: (24, 1);
file: Tile_002-026-000000_0-000.s0001_e01.tif; corr: 0; position: (92195.27573768207, 3861.923462686198); grid: (25, 1);
file: Tile_002-027-000000_0-000.s0001_e01.tif; corr: 0; position: (95887.04513707972, 3853.79589962127); grid: (26, 1);
file: Tile_002-028-000000_0-000.s0001_e01.tif; corr: 0; position: (99573.03846809227, 3845.0521516847557); grid: (27, 1);
file: Tile_002-029-000000_0-000.s0001_e01.tif; corr: 0; position: (103253.18064493762, 3833.4924013143736); grid: (28, 1);
file: Tile_002-030-000000_0-000.s0001_e01.tif; corr: 0; position: (106945.08477363322, 3825.493262012713); grid: (29, 1);
file: Tile_002-031-000000_0-000.s0001_e01.tif; corr: 0; position: (110636.27577181312, 3812.6972127601775); grid: (30, 1);
file: Tile_002-032-000000_0-000.s0001_e01.tif; corr: 0; position: (114330.41688650631, 3803.058995956815); grid: (31, 1);
file: Tile_002-033-000000_0-000.s0001_e01.tif; corr: 0; position: (118030.82663929387, 3793.10584565095); grid: (32, 1);
file: Tile_002-034-000000_0-000.s0001_e01.tif; corr: 0; position: (121737.02048655006, 3784.9429834366674); grid: (33, 1);
file: Tile_002-035-000000_0-000.s0001_e01.tif; corr: 0; position: (125436.66806958785, 3772.6767623946953); grid: (34, 1);
file: Tile_002-036-000000_0-000.s0001_e01.tif; corr: 0; position: (129132.93500394112, 3764.7003892804614); grid: (35, 1);
file: Tile_002-037-000000_0-000.s0001_e01.tif; corr: 0; position: (132826.01450466918, 3748.7567894206204); grid: (36, 1);
file: Tile_002-038-000000_0-000.s0001_e01.tif; corr: 0; position: (136516.0205118237, 3738.88553360274); grid: (37, 1);
file: Tile_002-039-000000_0-000.s0001_e01.tif; corr: 0; position: (140205.55409697117, 3729.1709657425954); grid: (38, 1);
file: Tile_002-040-000000_0-000.s0001_e01.tif; corr: 0; position: (143891.62618658686, 3715.9232609373203); grid: (39, 1);
file: Tile_002-041-000000_0-000.s0001_e01.tif; corr: 0; position: (147571.0006571674, 3704.2540201496377); grid: (40, 1);
file: Tile_002-042-000000_0-000.s0001_e01.tif; corr: 0; position: (151249.546120207, 3690.958389071683); grid: (41, 1);
file: Tile_002-043-000000_0-000.s0001_e01.tif; corr: 0; position: (154928.71668425476, 3680.59952110029); grid: (42, 1);
file: Tile_002-044-000000_0-000.s0001_e01.tif; corr: 0; position: (158622.37177019322, 3670.9275540334083); grid: (43, 1);
file: Tile_003-001-000000_0-000.s0001_e01.tif; corr: 0; position: (33.03349804315076, 7761.040626063025); grid: (0, 2);
file: Tile_003-002-000000_0-000.s0001_e01.tif; corr: 0; position: (3739.846107883932, 7755.978650365331); grid: (1, 2);
file: Tile_003-003-000000_0-000.s0001_e01.tif; corr: 0; position: (7427.322681594582, 7744.537548770851); grid: (2, 2);
file: Tile_003-004-000000_0-000.s0001_e01.tif; corr: 0; position: (11114.845873219048, 7736.738185115205); grid: (3, 2);
file: Tile_003-005-000000_0-000.s0001_e01.tif; corr: 0; position: (14799.629553541774, 7729.932384107457); grid: (4, 2);
file: Tile_003-006-000000_0-000.s0001_e01.tif; corr: 0; position: (18484.587467892445, 7719.526030977689); grid: (5, 2);
file: Tile_003-007-000000_0-000.s0001_e01.tif; corr: 0; position: (22171.779564285796, 7709.359977038631); grid: (6, 2);
file: Tile_003-008-000000_0-000.s0001_e01.tif; corr: 0; position: (25871.634189028526, 7698.548189026375); grid: (7, 2);
file: Tile_003-009-000000_0-000.s0001_e01.tif; corr: 0; position: (29571.415865874238, 7688.961444969103); grid: (8, 2);
file: Tile_003-010-000000_0-000.s0001_e01.tif; corr: 0; position: (33272.80429950199, 7679.177260843821); grid: (9, 2);
file: Tile_003-011-000000_0-000.s0001_e01.tif; corr: 0; position: (36968.09677243553, 7662.515714975106); grid: (10, 2);
file: Tile_003-012-000000_0-000.s0001_e01.tif; corr: 0; position: (40656.68077943218, 7654.984110801238); grid: (11, 2);
file: Tile_003-013-000000_0-000.s0001_e01.tif; corr: 0; position: (44350.502574364305, 7643.599068387978); grid: (12, 2);
file: Tile_003-014-000000_0-000.s0001_e01.tif; corr: 0; position: (48038.843022082874, 7628.265637949772); grid: (13, 2);
file: Tile_003-015-000000_0-000.s0001_e01.tif; corr: 0; position: (51714.97411433078, 7620.510848350553); grid: (14, 2);
file: Tile_003-016-000000_0-000.s0001_e01.tif; corr: 0; position: (55389.884309698886, 7609.933139737876); grid: (15, 2);
file: Tile_003-017-000000_0-000.s0001_e01.tif; corr: 0; position: (59068.672615305404, 7601.523778900696); grid: (16, 2);
file: Tile_003-018-000000_0-000.s0001_e01.tif; corr: 0; position: (62750.67984233354, 7592.269828695721); grid: (17, 2);
file: Tile_003-019-000000_0-000.s0001_e01.tif; corr: 0; position: (66429.94121597422, 7581.303155777746); grid: (18, 2);
file: Tile_003-020-000000_0-000.s0001_e01.tif; corr: 0; position: (70111.7153333908, 7571.89672496211); grid: (19, 2);
file: Tile_003-021-000000_0-000.s0001_e01.tif; corr: 0; position: (73802.04799245589, 7563.657285029533); grid: (20, 2);
file: Tile_003-022-000000_0-000.s0001_e01.tif; corr: 0; position: (77488.26247947809, 7555.031514850159); grid: (21, 2);
file: Tile_003-023-000000_0-000.s0001_e01.tif; corr: 0; position: (81174.0646267177, 7547.965814006583); grid: (22, 2);
file: Tile_003-024-000000_0-000.s0001_e01.tif; corr: 0; position: (84856.04681441229, 7535.707803870434); grid: (23, 2);
file: Tile_003-025-000000_0-000.s0001_e01.tif; corr: 0; position: (88539.1091135079, 7528.899017230725); grid: (24, 2);
file: Tile_003-026-000000_0-000.s0001_e01.tif; corr: 0; position: (92224.79807587457, 7522.20569299396); grid: (25, 2);
file: Tile_003-027-000000_0-000.s0001_e01.tif; corr: 0; position: (95912.41353944043, 7512.6596439369); grid: (26, 2);
file: Tile_003-028-000000_0-000.s0001_e01.tif; corr: 0; position: (99606.1740100992, 7505.143919566043); grid: (27, 2);
file: Tile_003-029-000000_0-000.s0001_e01.tif; corr: 0; position: (103284.85194495751, 7492.688389759797); grid: (28, 2);
file: Tile_003-030-000000_0-000.s0001_e01.tif; corr: 0; position: (106976.64872827695, 7482.936319176583); grid: (29, 2);
file: Tile_003-031-000000_0-000.s0001_e01.tif; corr: 0; position: (110665.66173140198, 7473.855754563115); grid: (30, 2);
file: Tile_003-032-000000_0-000.s0001_e01.tif; corr: 0; position: (114363.27251605951, 7460.844700506458); grid: (31, 2);
file: Tile_003-033-000000_0-000.s0001_e01.tif; corr: 0; position: (118063.37415233557, 7453.09366077932); grid: (32, 2);
file: Tile_003-034-000000_0-000.s0001_e01.tif; corr: 0; position: (121768.25220170035, 7443.794044067937); grid: (33, 2);
file: Tile_003-035-000000_0-000.s0001_e01.tif; corr: 0; position: (125463.14688795531, 7435.638075216494); grid: (34, 2);
file: Tile_003-036-000000_0-000.s0001_e01.tif; corr: 0; position: (129159.47766828601, 7422.044333725308); grid: (35, 2);
file: Tile_003-037-000000_0-000.s0001_e01.tif; corr: 0; position: (132853.7371309516, 7410.527164778835); grid: (36, 2);
file: Tile_003-038-000000_0-000.s0001_e01.tif; corr: 0; position: (136544.03681359324, 7397.951164145244); grid: (37, 2);
file: Tile_003-039-000000_0-000.s0001_e01.tif; corr: 0; position: (140235.5484045187, 7388.722032697481); grid: (38, 2);
file: Tile_003-040-000000_0-000.s0001_e01.tif; corr: 0; position: (143918.89537199424, 7378.634398016776); grid: (39, 2);
file: Tile_003-041-000000_0-000.s0001_e01.tif; corr: 0; position: (147594.325302183, 7365.302934869646); grid: (40, 2);
file: Tile_003-042-000000_0-000.s0001_e01.tif; corr: 0; position: (151271.99895657756, 7356.347541433931); grid: (41, 2);
file: Tile_003-043-000000_0-000.s0001_e01.tif; corr: 0; position: (154954.5994490747, 7345.436539208239); grid: (42, 2);
file: Tile_003-044-000000_0-000.s0001_e01.tif; corr: 0; position: (158636.5300567089, 7337.176787698846); grid: (43, 2);
file: Tile_004-001-000000_0-000.s0001_e01.tif; corr: 0; position: (45.47879693741561, 11424.109820985592); grid: (0, 3);
file: Tile_004-002-000000_0-000.s0001_e01.tif; corr: 0; position: (3735.803846556315, 11414.003795163739); grid: (1, 3);
file: Tile_004-003-000000_0-000.s0001_e01.tif; corr: 0; position: (7427.4585409690335, 11406.315114459692); grid: (2, 3);
file: Tile_004-004-000000_0-000.s0001_e01.tif; corr: 0; position: (11109.940299261682, 11397.833940958077); grid: (3, 3);
file: Tile_004-005-000000_0-000.s0001_e01.tif; corr: 0; position: (14796.22591867845, 11392.144532914968); grid: (4, 3);
file: Tile_004-006-000000_0-000.s0001_e01.tif; corr: 0; position: (18480.876392282575, 11378.495354464823); grid: (5, 3);
file: Tile_004-007-000000_0-000.s0001_e01.tif; corr: 0; position: (22173.865374404413, 11370.584182175844); grid: (6, 3);
file: Tile_004-008-000000_0-000.s0001_e01.tif; corr: 0; position: (25868.229211873142, 11356.743442199786); grid: (7, 3);
file: Tile_004-009-000000_0-000.s0001_e01.tif; corr: 0; position: (29567.023092958814, 11348.241491898327); grid: (8, 3);
file: Tile_004-010-000000_0-000.s0001_e01.tif; corr: 0; position: (33268.20365359093, 11339.718198524835); grid: (9, 3);
file: Tile_004-011-000000_0-000.s0001_e01.tif; corr: 0; position: (36967.99796127979, 11326.862420537396); grid: (10, 3);
file: Tile_004-012-000000_0-000.s0001_e01.tif; corr: 0; position: (40656.31357614466, 11314.614017804473); grid: (11, 3);
file: Tile_004-013-000000_0-000.s0001_e01.tif; corr: 0; position: (44344.25663905227, 11304.663606810576); grid: (12, 3);
file: Tile_004-014-000000_0-000.s0001_e01.tif; corr: 0; position: (48039.854467233, 11294.080843975578); grid: (13, 3);
file: Tile_004-015-000000_0-000.s0001_e01.tif; corr: 0; position: (51717.01253109076, 11284.905639146004); grid: (14, 3);
file: Tile_004-016-000000_0-000.s0001_e01.tif; corr: 0; position: (55391.57406817167, 11271.637357885953); grid: (15, 3);
file: Tile_004-017-000000_0-000.s0001_e01.tif; corr: 0; position: (59071.56909350591, 11259.644205096658); grid: (16, 3);
file: Tile_004-018-000000_0-000.s0001_e01.tif; corr: 0; position: (62752.93485406623, 11251.860026334678); grid: (17, 3);
file: Tile_004-019-000000_0-000.s0001_e01.tif; corr: 0; position: (66427.457489339, 11241.640870822095); grid: (18, 3);
file: Tile_004-020-000000_0-000.s0001_e01.tif; corr: 0; position: (70110.3450183181, 11230.266909895396); grid: (19, 3);
file: Tile_004-021-000000_0-000.s0001_e01.tif; corr: 0; position: (73795.75645082159, 11223.363407544603); grid: (20, 3);
file: Tile_004-022-000000_0-000.s0001_e01.tif; corr: 0; position: (77483.45845712267, 11216.284027135938); grid: (21, 3);
file: Tile_004-023-000000_0-000.s0001_e01.tif; corr: 0; position: (81168.38241721032, 11205.185391965766); grid: (22, 3);
file: Tile_004-024-000000_0-000.s0001_e01.tif; corr: 0; position: (84851.56152662804, 11197.643411752564); grid: (23, 3);
file: Tile_004-025-000000_0-000.s0001_e01.tif; corr: 0; position: (88537.05081715173, 11190.144743754856); grid: (24, 3);
file: Tile_004-026-000000_0-000.s0001_e01.tif; corr: 0; position: (92221.40064114868, 11181.34973852467); grid: (25, 3);
file: Tile_004-027-000000_0-000.s0001_e01.tif; corr: 0; position: (95910.61683974409, 11174.472104060333); grid: (26, 3);
file: Tile_004-028-000000_0-000.s0001_e01.tif; corr: 0; position: (99595.39659899037, 11163.180867944375); grid: (27, 3);
file: Tile_004-029-000000_0-000.s0001_e01.tif; corr: 0; position: (103281.399455696, 11155.184527207173); grid: (28, 3);
file: Tile_004-030-000000_0-000.s0001_e01.tif; corr: 0; position: (106969.0060908355, 11143.710014005035); grid: (29, 3);
file: Tile_004-031-000000_0-000.s0001_e01.tif; corr: 0; position: (110659.44062369573, 11135.927105793391); grid: (30, 3);
file: Tile_004-032-000000_0-000.s0001_e01.tif; corr: 0; position: (114355.62792627979, 11122.373866878926); grid: (31, 3);
file: Tile_004-033-000000_0-000.s0001_e01.tif; corr: 0; position: (118053.17855138576, 11110.657680575361); grid: (32, 3);
file: Tile_004-034-000000_0-000.s0001_e01.tif; corr: 0; position: (121761.43117217312, 11102.468094772194); grid: (33, 3);
file: Tile_004-035-000000_0-000.s0001_e01.tif; corr: 0; position: (125461.21289577003, 11091.0465022815); grid: (34, 3);
file: Tile_004-036-000000_0-000.s0001_e01.tif; corr: 0; position: (129152.07418188284, 11079.31220974396); grid: (35, 3);
file: Tile_004-037-000000_0-000.s0001_e01.tif; corr: 0; position: (132851.4214314103, 11066.357401987734); grid: (36, 3);
file: Tile_004-038-000000_0-000.s0001_e01.tif; corr: 0; position: (136540.82844584982, 11056.658668657798); grid: (37, 3);
file: Tile_004-039-000000_0-000.s0001_e01.tif; corr: 0; position: (140229.72074186103, 11046.151007492332); grid: (38, 3);
file: Tile_004-040-000000_0-000.s0001_e01.tif; corr: 0; position: (143916.08265214844, 11031.584769872668); grid: (39, 3);
file: Tile_004-041-000000_0-000.s0001_e01.tif; corr: 0; position: (147592.41392906534, 11021.987780670286); grid: (40, 3);
file: Tile_004-042-000000_0-000.s0001_e01.tif; corr: 0; position: (151271.53810713947, 11012.688026084285); grid: (41, 3);
file: Tile_004-043-000000_0-000.s0001_e01.tif; corr: 0; position: (154952.14078621892, 11000.616479638418); grid: (42, 3);
file: Tile_004-044-000000_0-000.s0001_e01.tif; corr: 0; position: (158648.60101234203, 10991.151746323772); grid: (43, 3);
file: Tile_005-001-000000_0-000.s0001_e01.tif; corr: 0; position: (61.60531633690698, 15082.283191580409); grid: (0, 4);
file: Tile_005-002-000000_0-000.s0001_e01.tif; corr: 0; position: (3766.398037454317, 15075.599093924673); grid: (1, 4);
file: Tile_005-003-000000_0-000.s0001_e01.tif; corr: 0; position: (7454.785330763058, 15069.89041083879); grid: (2, 4);
file: Tile_005-004-000000_0-000.s0001_e01.tif; corr: 0; position: (11140.205491833767, 15056.13295194702); grid: (3, 4);
file: Tile_005-005-000000_0-000.s0001_e01.tif; corr: 0; position: (14827.442399972584, 15048.29586552671); grid: (4, 4);
file: Tile_005-006-000000_0-000.s0001_e01.tif; corr: 0; position: (18511.836401718436, 15039.7233666902); grid: (5, 4);
file: Tile_005-007-000000_0-000.s0001_e01.tif; corr: 0; position: (22200.605501799175, 15024.777401557407); grid: (6, 4);
file: Tile_005-008-000000_0-000.s0001_e01.tif; corr: 0; position: (25897.380048767227, 15017.587326277535); grid: (7, 4);
file: Tile_005-009-000000_0-000.s0001_e01.tif; corr: 0; position: (29599.284687647567, 15006.574137662592); grid: (8, 4);
file: Tile_005-010-000000_0-000.s0001_e01.tif; corr: 0; position: (33296.991057168576, 14995.597115695346); grid: (9, 4);
file: Tile_005-011-000000_0-000.s0001_e01.tif; corr: 0; position: (36994.381968326925, 14984.605352356652); grid: (10, 4);
file: Tile_005-012-000000_0-000.s0001_e01.tif; corr: 0; position: (40682.31527886161, 14971.936966835543); grid: (11, 4);
file: Tile_005-013-000000_0-000.s0001_e01.tif; corr: 0; position: (44376.34742345521, 14963.364636696566); grid: (12, 4);
file: Tile_005-014-000000_0-000.s0001_e01.tif; corr: 0; position: (48062.29866517283, 14950.482600105235); grid: (13, 4);
file: Tile_005-015-000000_0-000.s0001_e01.tif; corr: 0; position: (51740.65378181427, 14940.386546775873); grid: (14, 4);
file: Tile_005-016-000000_0-000.s0001_e01.tif; corr: 0; position: (55416.782086502586, 14930.034755413359); grid: (15, 4);
file: Tile_005-017-000000_0-000.s0001_e01.tif; corr: 0; position: (59094.09758831287, 14917.557620824718); grid: (16, 4);
file: Tile_005-018-000000_0-000.s0001_e01.tif; corr: 0; position: (62777.05893706705, 14908.897935291803); grid: (17, 4);
file: Tile_005-019-000000_0-000.s0001_e01.tif; corr: 0; position: (66457.58471535216, 14900.115761905206); grid: (18, 4);
file: Tile_005-020-000000_0-000.s0001_e01.tif; corr: 0; position: (70141.45757383044, 14889.17335687692); grid: (19, 4);
file: Tile_005-021-000000_0-000.s0001_e01.tif; corr: 0; position: (73828.1840865502, 14881.260122648611); grid: (20, 4);
file: Tile_005-022-000000_0-000.s0001_e01.tif; corr: 0; position: (77516.44932298048, 14873.571734194189); grid: (21, 4);
file: Tile_005-023-000000_0-000.s0001_e01.tif; corr: 0; position: (81200.46122234804, 14863.840140760141); grid: (22, 4);
file: Tile_005-024-000000_0-000.s0001_e01.tif; corr: 0; position: (84883.7594438889, 14858.538786090423); grid: (23, 4);
file: Tile_005-025-000000_0-000.s0001_e01.tif; corr: 0; position: (88566.14132354339, 14847.694156803998); grid: (24, 4);
file: Tile_005-026-000000_0-000.s0001_e01.tif; corr: 0; position: (92258.14092257497, 14841.580694512992); grid: (25, 4);
file: Tile_005-027-000000_0-000.s0001_e01.tif; corr: 0; position: (95945.24475695944, 14830.687347637973); grid: (26, 4);
file: Tile_005-028-000000_0-000.s0001_e01.tif; corr: 0; position: (99636.40491672454, 14820.932688979654); grid: (27, 4);
file: Tile_005-029-000000_0-000.s0001_e01.tif; corr: 0; position: (103315.33040350006, 14815.14513803241); grid: (28, 4);
file: Tile_005-030-000000_0-000.s0001_e01.tif; corr: 0; position: (107005.49758701806, 14805.770640642997); grid: (29, 4);
file: Tile_005-031-000000_0-000.s0001_e01.tif; corr: 0; position: (110694.50067494228, 14793.791006369775); grid: (30, 4);
file: Tile_005-032-000000_0-000.s0001_e01.tif; corr: 0; position: (114392.64302890323, 14781.080347081548); grid: (31, 4);
file: Tile_005-033-000000_0-000.s0001_e01.tif; corr: 0; position: (118092.24174482061, 14772.670672567427); grid: (32, 4);
file: Tile_005-034-000000_0-000.s0001_e01.tif; corr: 0; position: (121796.1223992586, 14761.401994577896); grid: (33, 4);
file: Tile_005-035-000000_0-000.s0001_e01.tif; corr: 0; position: (125493.18809983524, 14750.7672822977); grid: (34, 4);
file: Tile_005-036-000000_0-000.s0001_e01.tif; corr: 0; position: (129188.18830873986, 14739.791865668747); grid: (35, 4);
file: Tile_005-037-000000_0-000.s0001_e01.tif; corr: 0; position: (132884.0327975693, 14726.921115730675); grid: (36, 4);
file: Tile_005-038-000000_0-000.s0001_e01.tif; corr: 0; position: (136576.14888704335, 14717.186605374682); grid: (37, 4);
file: Tile_005-039-000000_0-000.s0001_e01.tif; corr: 0; position: (140262.40777789574, 14707.628660439561); grid: (38, 4);
file: Tile_005-040-000000_0-000.s0001_e01.tif; corr: 0; position: (143945.29914693994, 14692.564197947158); grid: (39, 4);
file: Tile_005-041-000000_0-000.s0001_e01.tif; corr: 0; position: (147624.70771042322, 14682.36375775803); grid: (40, 4);
file: Tile_005-042-000000_0-000.s0001_e01.tif; corr: 0; position: (151298.59055774956, 14670.805535079704); grid: (41, 4);
file: Tile_005-043-000000_0-000.s0001_e01.tif; corr: 0; position: (154981.83821367024, 14662.200080734965); grid: (42, 4);
file: Tile_005-044-000000_0-000.s0001_e01.tif; corr: 0; position: (158669.1272434527, 14654.655535419915); grid: (43, 4);
file: Tile_006-001-000000_0-000.s0001_e01.tif; corr: 0; position: (76.93554868092178, 18747.145769124596); grid: (0, 5);
